,beds,full_baths,sqft,year_built,list_price,price_per_sqft
3484,1.0,1.0,589.0,1952.0,471000.0,800.0
3485,6.0,3.0,2238.0,1915.0,1100000.0,492.0
3486,1.0,1.0,506.0,1952.0,405000.0,800.0
3488,0.0,2.0,3812.0,1909.0,1279900.0,336.0
3489,2.0,1.0,1000.0,1952.0,353000.0,353.0
3490,2.0,2.0,1200.0,1953.0,549000.0,458.0
3491,2.0,2.0,739.0,1952.0,595000.0,805.0
3492,3.0,2.0,4550.0,1997.0,1399000.0,307.0
3493,7.0,3.0,3562.0,1965.0,1249000.0,351.0
3495,0.0,3.0,3200.0,1989.0,2495000.0,780.0
3498,4.0,3.0,2250.0,1920.0,900000.0,400.0
3500,1.0,1.0,450.0,1984.0,675000.0,1500.0
3502,2.0,1.0,998.0,1952.0,529000.0,530.0
3503,4.0,2.0,1677.0,1930.0,1153000.0,688.0
3504,3.0,1.0,1441.0,1979.0,579998.0,402.0
3506,2.0,2.0,826.0,2006.0,698000.0,845.0
3507,3.0,2.0,1836.0,1965.0,890000.0,485.0
3508,3.0,1.0,1922.0,1980.0,750000.0,390.0
3509,1.0,1.0,750.0,1952.0,219000.0,292.0
3511,2.0,2.0,1080.0,1964.0,695000.0,644.0
3512,4.0,4.0,1700.0,1952.0,745000.0,438.0
3514,6.0,4.0,3015.0,2005.0,1090000.0,362.0
3515,5.0,2.0,1982.0,1920.0,778000.0,393.0
3517,0.0,1.0,510.0,1986.0,799000.0,1567.0
3518,5.0,3.0,2048.0,1925.0,1440000.0,703.0
3519,1.0,1.0,687.0,1960.0,525000.0,764.0
3520,1.0,1.0,730.0,1964.0,490000.0,671.0
3521,14.0,7.0,3650.0,1931.0,1388000.0,380.0
3522,0.0,1.0,300.0,1952.0,188000.0,627.0
3523,4.0,3.0,2455.0,1940.0,1350000.0,550.0
3525,1.0,2.0,1001.0,1930.0,1098000.0,1097.0
3526,4.0,2.0,2900.0,2011.0,1369000.0,472.0
3527,3.0,1.0,1246.0,1899.0,450000.0,361.0
3528,1.0,2.0,1479.0,1906.0,3500000.0,2366.0
3529,6.0,2.0,2200.0,1925.0,1075000.0,489.0
3530,3.0,3.0,1922.0,1980.0,750000.0,390.0
3532,1.0,1.0,971.0,2018.0,995000.0,1025.0
3534,0.0,1.0,548.0,1952.0,565000.0,1031.0
3535,3.0,2.0,2431.0,1952.0,849000.0,349.0
3537,2.0,1.0,1680.0,1993.0,520000.0,310.0
3538,6.0,2.0,2146.0,1965.0,1388800.0,647.0
3539,4.0,2.0,2455.0,1940.0,1350000.0,550.0
3540,6.0,4.0,1592.0,1945.0,1688000.0,1060.0
3541,1.0,1.0,891.0,1940.0,299000.0,336.0
3546,7.0,4.0,3432.0,1970.0,1595000.0,465.0
3547,2.0,1.0,1000.0,1965.0,259000.0,259.0
3548,2.0,3.0,2736.0,1952.0,2995000.0,1095.0
3549,1.0,1.0,1136.0,2001.0,1475000.0,1298.0
3550,3.0,4.0,2712.0,1927.0,8750000.0,3226.0
3552,2.0,1.0,1354.0,2004.0,548000.0,405.0
3553,2.0,2.0,1143.0,1952.0,1795000.0,1570.0
3555,4.0,2.0,4320.0,1925.0,4950000.0,1146.0
3556,2.0,2.0,864.0,2022.0,1244250.0,1440.0
3559,0.0,1.0,444.0,1987.0,560000.0,1261.0
3560,1.0,1.0,650.0,1961.0,318000.0,489.0
3561,1.0,1.0,1078.0,1931.0,209000.0,194.0
3562,3.0,1.0,1378.0,1980.0,579999.0,421.0
3563,4.0,3.0,1872.0,1920.0,1025000.0,548.0
3564,2.0,3.0,1397.0,1982.0,1475000.0,1056.0
3568,2.0,2.0,1129.0,2008.0,960000.0,850.0
3569,3.0,3.0,2400.0,2004.0,999998.0,417.0
3570,3.0,2.0,2000.0,1954.0,750000.0,375.0
3571,3.0,2.0,2000.0,1970.0,750000.0,375.0
3574,1.0,1.0,518.0,1949.0,249900.0,482.0
3575,4.0,2.0,2250.0,1992.0,1350000.0,600.0
3576,2.0,2.0,1080.0,1964.0,695000.0,644.0
3577,1.0,1.0,900.0,1967.0,385000.0,428.0
3579,1.0,1.0,730.0,1964.0,490000.0,671.0
3580,3.0,2.0,1736.0,1920.0,1550000.0,893.0
3582,3.0,2.0,1920.0,1955.0,1190000.0,620.0
3584,1.0,1.0,900.0,1967.0,385000.0,428.0
3585,2.0,2.0,995.0,1983.0,625000.0,628.0
3587,3.0,2.0,1243.0,2004.0,1199000.0,965.0
3588,1.0,1.0,775.0,1931.0,725000.0,935.0
3591,4.0,3.0,2284.0,2006.0,1195000.0,523.0
3592,24.0,8.0,9500.0,1915.0,3500000.0,368.0
3593,1.0,1.0,850.0,1952.0,399000.0,469.0
3595,15.0,6.0,5560.0,1920.0,1800000.0,324.0
3599,2.0,2.0,1209.0,1930.0,1750000.0,1447.0
3600,2.0,5.0,4725.0,1919.0,4500000.0,952.0
3601,4.0,2.0,1729.0,1950.0,958000.0,554.0
3603,3.0,1.0,1496.0,1925.0,769000.0,514.0
3605,0.0,3.0,1500.0,1926.0,1550000.0,1033.0
3606,2.0,2.0,2956.0,1930.0,4350000.0,1472.0
3607,5.0,5.0,6270.0,1940.0,10750000.0,1715.0
3608,1.0,1.0,774.0,1991.0,1100000.0,1421.0
3609,2.0,2.0,1009.0,1987.0,1460000.0,1447.0
3610,1.0,2.0,852.0,1903.0,220000.0,258.0
3611,0.0,1.0,650.0,1963.0,550000.0,846.0
3614,3.0,1.0,1152.0,1965.0,649000.0,563.0
3617,3.0,2.0,1092.0,1960.0,1099000.0,1006.0
3618,3.0,1.0,960.0,1985.0,628000.0,654.0
3619,3.0,1.0,1248.0,1985.0,628000.0,503.0
3620,5.0,2.0,3480.0,2013.0,1680000.0,483.0
3622,2.0,2.0,1800.0,1926.0,1350000.0,750.0
3623,2.0,2.0,933.0,2020.0,739000.0,792.0
3624,2.0,2.0,868.0,2019.0,799000.0,921.0
3625,0.0,2.0,2250.0,1901.0,995999.0,443.0
3628,3.0,1.0,1780.0,1940.0,998888.0,561.0
3630,2.0,2.0,1582.0,2008.0,2995000.0,1893.0
3632,3.0,3.0,1995.0,2017.0,5200000.0,2607.0
3633,2.0,1.0,700.0,2003.0,925000.0,1321.0
3634,1.0,1.0,750.0,1952.0,305000.0,407.0
3635,4.0,4.0,2220.0,1980.0,868000.0,391.0
3636,1.0,1.0,1150.0,1963.0,625000.0,543.0
3637,2.0,2.0,1190.0,1985.0,798000.0,671.0
3643,6.0,2.0,3262.0,1899.0,2148000.0,658.0
3644,3.0,1.0,1065.0,1930.0,768000.0,721.0
3645,8.0,4.0,2331.0,1952.0,2195000.0,942.0
3646,3.0,2.0,1417.0,2019.0,932000.0,658.0
3647,1.0,1.0,900.0,1952.0,398000.0,442.0
3648,8.0,2.0,2000.0,1952.0,928000.0,464.0
3649,1.0,1.0,750.0,1952.0,349000.0,465.0
3650,3.0,3.0,1236.0,2003.0,780000.0,631.0
3651,3.0,2.0,1417.0,2019.0,932000.0,658.0
3652,5.0,3.0,1840.0,1920.0,1888888.0,1027.0
3653,6.0,2.0,1980.0,1915.0,1152000.0,582.0
3654,2.0,2.0,1639.0,2004.0,6500000.0,3966.0
3657,2.0,3.0,3420.0,1975.0,1200000.0,351.0
3658,5.0,4.0,2000.0,2023.0,949000.0,475.0
3659,0.0,2.0,3812.0,1909.0,1279900.0,336.0
3661,3.0,2.0,2160.0,1940.0,1378000.0,638.0
3662,9.0,9.0,4860.0,1844.0,10000000.0,2058.0
3663,2.0,2.0,1350.0,1971.0,1450000.0,1074.0
3664,2.0,2.0,1200.0,1941.0,2200000.0,1833.0
3665,2.0,2.0,1026.0,2021.0,748000.0,729.0
3666,1.0,1.0,707.0,2021.0,538000.0,761.0
3667,1.0,1.0,824.0,2021.0,595000.0,722.0
3668,1.0,1.0,737.0,2021.0,548000.0,744.0
3670,4.0,1.0,2304.0,1979.0,1250000.0,543.0
3671,2.0,1.0,900.0,1960.0,700000.0,778.0
3672,2.0,1.0,740.0,2015.0,649000.0,877.0
3673,2.0,2.0,1325.0,2021.0,2995000.0,2260.0
3674,3.0,2.0,1300.0,1925.0,689888.0,531.0
3675,1.0,1.0,1050.0,1963.0,388000.0,370.0
3676,2.0,1.0,931.0,1986.0,409900.0,440.0
3680,2.0,2.0,1325.0,2021.0,2995000.0,2260.0
3681,3.0,1.0,1888.0,1925.0,1298000.0,688.0
3682,2.0,3.0,2455.0,2008.0,7995000.0,3257.0
3683,2.0,1.0,1260.0,1995.0,579999.0,460.0
3684,1.0,1.0,750.0,1960.0,775000.0,1033.0
3687,4.0,3.0,2578.0,1922.0,3995000.0,1550.0
3688,3.0,1.0,1888.0,2023.0,765000.0,405.0
3689,4.0,2.0,2024.0,1952.0,999900.0,494.0
3690,5.0,6.0,4000.0,2021.0,10245000.0,2561.0
3693,2.0,2.0,1402.0,1952.0,4250000.0,3031.0
3694,2.0,1.0,906.0,1920.0,1490000.0,1645.0
3695,0.0,1.0,550.0,1964.0,460000.0,836.0
3696,8.0,8.0,12000.0,1910.0,55000000.0,4583.0
3697,2.0,2.0,1254.0,1926.0,2500000.0,1994.0
3698,4.0,4.0,2645.0,1998.0,4699000.0,1777.0
3701,1.0,1.0,836.0,2008.0,1595000.0,1908.0
3704,4.0,2.0,1330.0,1899.0,575000.0,432.0
3705,9.0,6.0,3912.0,2005.0,1075000.0,275.0
3707,1.0,1.0,750.0,1951.0,329000.0,439.0
3710,2.0,1.0,1131.0,1925.0,535000.0,473.0
3711,1.0,1.0,1085.0,1974.0,995000.0,917.0
3712,3.0,3.0,2480.0,2023.0,5300000.0,2137.0
3713,3.0,1.0,1302.0,1930.0,738280.0,567.0
3714,1.0,1.0,821.0,1963.0,538000.0,655.0
3715,0.0,1.0,721.0,1952.0,595000.0,825.0
3716,2.0,1.0,800.0,1966.0,280000.0,350.0
3717,2.0,5.0,4015.0,1850.0,7499000.0,1868.0
3718,3.0,2.0,1800.0,1920.0,729000.0,405.0
3720,1.0,1.0,370.0,1930.0,439000.0,1186.0
3721,7.0,4.0,3240.0,1927.0,1200000.0,370.0
3723,1.0,1.0,737.0,2015.0,1150000.0,1560.0
3724,2.0,1.0,952.0,1950.0,648888.0,682.0
3725,3.0,2.0,2700.0,1950.0,1099000.0,407.0
3726,3.0,1.0,2200.0,1972.0,680000.0,309.0
3729,1.0,1.0,640.0,1986.0,925000.0,1445.0
3730,3.0,2.0,1332.0,1930.0,749000.0,562.0
3731,1.0,1.0,900.0,1957.0,398000.0,442.0
3733,1.0,1.0,900.0,1957.0,398000.0,442.0
3734,8.0,2.0,2000.0,1901.0,928000.0,464.0
3735,8.0,2.0,2000.0,1901.0,928000.0,464.0
3736,6.0,4.0,2800.0,1960.0,1659000.0,593.0
3738,1.0,1.0,561.0,2022.0,785000.0,1399.0
3742,2.0,1.0,989.0,1958.0,875000.0,885.0
3744,2.0,1.0,750.0,1930.0,325000.0,433.0
3746,7.0,4.0,3726.0,1968.0,1599999.0,429.0
3748,2.0,1.0,1440.0,1945.0,728000.0,506.0
3749,5.0,4.0,4108.0,1960.0,999900.0,243.0
3751,0.0,1.0,462.0,2022.0,370000.0,801.0
3752,1.0,1.0,660.0,1963.0,165000.0,250.0
3753,2.0,1.0,900.0,1920.0,1150000.0,1278.0
3754,4.0,2.0,1998.0,1950.0,879000.0,440.0
3757,2.0,1.0,700.0,1952.0,439000.0,627.0
3758,2.0,1.0,700.0,1952.0,439000.0,627.0
3760,2.0,2.0,1080.0,1950.0,1599000.0,1481.0
3764,2.0,1.0,2100.0,1910.0,925000.0,440.0
3765,3.0,1.0,1216.0,1935.0,865000.0,711.0
3766,3.0,1.0,1538.0,1920.0,1288000.0,837.0
3768,6.0,2.0,2232.0,1940.0,1880000.0,842.0
3769,4.0,1.0,2200.0,1899.0,1325000.0,602.0
3771,1.0,1.0,750.0,1988.0,975000.0,1300.0
3772,8.0,3.0,3375.0,1915.0,1739888.0,516.0
3773,4.0,2.0,1605.0,1924.0,1249000.0,778.0
3775,3.0,2.0,2868.0,1965.0,874999.0,305.0
3776,5.0,3.0,4786.0,2008.0,3279000.0,685.0
3777,5.0,3.0,4959.0,1952.0,5600000.0,1129.0
3779,4.0,3.0,2630.0,1897.0,2199000.0,836.0
3781,2.0,2.0,1100.0,1952.0,1200000.0,1091.0
3783,3.0,1.0,1404.0,1992.0,536000.0,382.0
3784,3.0,3.0,2391.0,1927.0,5850000.0,2447.0
3785,1.0,1.0,900.0,1952.0,285000.0,317.0
3786,2.0,2.0,1100.0,1941.0,218000.0,198.0
3788,2.0,2.0,1942.0,1905.0,3995000.0,2057.0
3789,3.0,2.0,1386.0,2006.0,1350000.0,974.0
3790,1.0,1.0,1000.0,1952.0,709000.0,709.0
3794,2.0,1.0,949.0,1960.0,339000.0,357.0
3796,1.0,1.0,800.0,1955.0,338000.0,423.0
3797,3.0,1.0,1094.0,1992.0,535000.0,489.0
3799,2.0,1.0,909.0,2006.0,569000.0,626.0
3803,5.0,3.0,2000.0,1925.0,1999000.0,1000.0
3806,3.0,2.0,1660.0,1930.0,1280000.0,771.0
3807,2.0,2.0,1059.0,2008.0,2495000.0,2356.0
3808,2.0,1.0,800.0,1938.0,590000.0,738.0
3811,3.0,2.0,1998.0,1925.0,759000.0,380.0
3812,4.0,2.0,872.0,1920.0,580000.0,665.0
3815,6.0,3.0,2200.0,1910.0,1579000.0,718.0
3817,2.0,1.0,850.0,1923.0,350000.0,412.0
3819,5.0,5.0,2750.0,1985.0,3995000.0,1453.0
3820,2.0,1.0,800.0,1965.0,280000.0,350.0
3821,0.0,2.0,6400.0,2004.0,1599000.0,250.0
3822,32.0,12.0,7188.0,1900.0,4000000.0,556.0
3823,3.0,2.0,1394.0,1996.0,1575000.0,1130.0
3824,1.0,1.0,900.0,1928.0,269999.0,300.0
3826,3.0,1.0,1008.0,1960.0,699000.0,693.0
3827,3.0,2.0,3500.0,2002.0,1165000.0,333.0
3828,3.0,3.0,3500.0,2002.0,1165000.0,333.0
3830,2.0,2.0,860.0,1952.0,1450000.0,1686.0
3831,3.0,1.0,1100.0,1935.0,1099999.0,1000.0
3832,1.0,1.0,700.0,2018.0,779000.0,1113.0
3833,2.0,1.0,900.0,1952.0,439000.0,488.0
3835,3.0,1.0,1232.0,1920.0,898000.0,729.0
3836,6.0,3.0,2202.0,1930.0,800000.0,363.0
3837,8.0,4.0,2950.0,2006.0,1425000.0,483.0
3838,5.0,3.0,2152.0,1939.0,1578000.0,733.0
3840,3.0,1.0,1260.0,1930.0,759000.0,602.0
3841,2.0,2.0,937.0,1952.0,1395000.0,1489.0
3842,4.0,3.0,2945.0,2023.0,815152.0,277.0
3843,4.0,3.0,2945.0,2023.0,815156.0,277.0
3845,2.0,3.0,2400.0,1950.0,1195000.0,498.0
3846,3.0,3.0,7325.0,1924.0,23500000.0,3208.0
3847,5.0,4.0,4000.0,1915.0,8350000.0,2088.0
3848,1.0,2.0,1279.0,1907.0,3950000.0,3088.0
3850,0.0,1.0,600.0,1963.0,595000.0,992.0
3851,8.0,5.0,2507.0,1940.0,2600000.0,1037.0
3852,2.0,1.0,1050.0,1962.0,374900.0,357.0
3854,3.0,1.0,1660.0,1930.0,1280000.0,771.0
3856,1.0,1.0,621.0,2008.0,428000.0,689.0
3857,4.0,4.0,3223.0,2012.0,2095000.0,650.0
3858,3.0,1.0,1224.0,1945.0,1049000.0,857.0
3859,3.0,1.0,1344.0,1992.0,315000.0,234.0
3860,2.0,1.0,939.0,1988.0,450000.0,479.0
3861,2.0,2.0,1132.0,2018.0,750000.0,663.0
3862,0.0,1.0,682.0,1920.0,1245000.0,1826.0
3863,7.0,6.0,9900.0,1920.0,6500000.0,657.0
3864,1.0,2.0,970.0,1984.0,1075000.0,1108.0
3865,4.0,3.0,3090.0,1929.0,2500000.0,809.0
3866,2.0,1.0,715.0,2023.0,625000.0,874.0
3867,5.0,5.0,5500.0,1900.0,9450000.0,1718.0
3868,0.0,1.0,350.0,1927.0,315000.0,900.0
3870,4.0,4.0,2670.0,1988.0,5500000.0,2060.0
3871,9.0,3.0,2700.0,1901.0,1045000.0,387.0
3873,3.0,2.0,1000.0,1986.0,685000.0,685.0
3874,1.0,1.0,650.0,1952.0,315000.0,485.0
3875,6.0,6.0,3222.0,1952.0,1250000.0,388.0
3876,2.0,1.0,1050.0,1960.0,374900.0,357.0
3877,2.0,2.0,721.0,2008.0,550000.0,763.0
3879,2.0,1.0,1444.0,1989.0,1150000.0,796.0
3880,3.0,2.0,1015.0,2009.0,669000.0,659.0
3882,2.0,2.0,1566.0,2023.0,3300000.0,2107.0
3883,4.0,2.0,1248.0,1925.0,499999.0,401.0
3884,3.0,3.0,2470.0,2005.0,4995000.0,2022.0
3885,0.0,1.0,422.0,1958.0,130000.0,308.0
3886,1.0,1.0,800.0,1963.0,480000.0,600.0
3887,6.0,6.0,3222.0,1952.0,1399999.0,435.0
3889,2.0,1.0,1160.0,1961.0,379000.0,327.0
3891,4.0,1.0,2625.0,2010.0,1195000.0,455.0
3892,2.0,2.0,1502.0,2023.0,1500000.0,999.0
3893,3.0,1.0,1296.0,1965.0,699998.0,540.0
3895,1.0,1.0,679.0,1986.0,399000.0,588.0
3897,2.0,1.0,950.0,1954.0,259000.0,273.0
3899,5.0,3.0,2513.0,1970.0,1099000.0,437.0
3900,1.0,1.0,700.0,1958.0,389000.0,556.0
3901,3.0,1.0,1200.0,1925.0,758000.0,632.0
3902,3.0,2.0,1020.0,1925.0,699999.0,686.0
3903,5.0,3.0,1800.0,1960.0,899999.0,500.0
3906,5.0,2.0,1584.0,1925.0,1680000.0,1061.0
3907,2.0,1.0,900.0,1952.0,510000.0,567.0
3908,1.0,1.0,750.0,1952.0,349000.0,465.0
3909,0.0,2.0,1890.0,1952.0,1449999.0,767.0
3910,1.0,1.0,750.0,1963.0,220000.0,293.0
3911,3.0,3.0,2441.0,2007.0,5250000.0,2151.0
3913,5.0,3.0,2160.0,1970.0,799999.0,370.0
3914,6.0,3.0,3812.0,1931.0,1449000.0,380.0
3918,7.0,4.0,3300.0,1925.0,950000.0,288.0
3921,8.0,5.0,3496.0,1970.0,2199000.0,629.0
3929,5.0,4.0,2250.0,1952.0,1400000.0,622.0
3930,1.0,1.0,750.0,1958.0,219000.0,292.0
3931,2.0,2.0,2286.0,1902.0,2995000.0,1310.0
3932,3.0,2.0,1322.0,2006.0,780000.0,590.0
3933,1.0,1.0,1074.0,1975.0,325000.0,303.0
3934,8.0,3.0,3000.0,1945.0,1778888.0,593.0
3935,30.0,20.0,18400.0,1931.0,3500000.0,190.0
3938,2.0,1.0,1039.0,1928.0,1200000.0,1155.0
3941,4.0,3.0,2678.0,1952.0,1220000.0,456.0
3942,0.0,1.0,500.0,1952.0,800000.0,1600.0
3943,7.0,5.0,3240.0,1989.0,1275000.0,394.0
3944,0.0,1.0,471.0,1955.0,199999.0,425.0
3945,4.0,2.0,1385.0,1920.0,815000.0,588.0
3948,5.0,3.0,1980.0,1930.0,949000.0,479.0
3949,1.0,1.0,554.0,2010.0,518000.0,935.0
3950,3.0,3.0,1551.0,2005.0,2450000.0,1580.0
3951,1.0,1.0,646.0,2007.0,625000.0,967.0
3952,2.0,1.0,723.0,1931.0,449000.0,621.0
3958,3.0,1.0,1050.0,1965.0,899000.0,856.0
3959,3.0,1.0,1344.0,1989.0,688000.0,512.0
3961,5.0,2.0,2248.0,1920.0,529000.0,235.0
3962,4.0,2.0,1980.0,1920.0,1549000.0,782.0
3964,1.0,1.0,713.0,1962.0,324888.0,456.0
3966,3.0,1.0,1320.0,1985.0,599999.0,455.0
3967,4.0,3.0,3300.0,1890.0,9800000.0,2970.0
3969,2.0,2.0,1320.0,2022.0,1750000.0,1326.0
3970,4.0,4.0,6084.0,1907.0,33000000.0,5424.0
3971,1.0,1.0,846.0,1956.0,749000.0,885.0
3973,1.0,1.0,1000.0,1956.0,699000.0,699.0
3974,1.0,1.0,648.0,2017.0,899000.0,1387.0
3976,3.0,2.0,1410.0,1910.0,3650000.0,2589.0
3977,2.0,1.0,1250.0,1956.0,575000.0,460.0
3978,1.0,1.0,800.0,1961.0,445000.0,556.0
3979,3.0,3.0,3000.0,1926.0,4150000.0,1383.0
3980,2.0,3.0,2450.0,1915.0,2495000.0,1018.0
3982,2.0,2.0,1350.0,1955.0,2975000.0,2204.0
3983,3.0,1.0,1702.0,2006.0,1398000.0,821.0
3984,0.0,1.0,650.0,1963.0,2350000.0,3615.0
3985,1.0,1.0,900.0,1951.0,1495000.0,1661.0
3986,0.0,1.0,400.0,1910.0,430000.0,1075.0
3987,1.0,2.0,1167.0,2016.0,1795000.0,1538.0
3988,1.0,1.0,758.0,1974.0,785000.0,1036.0
3989,2.0,1.0,800.0,1952.0,249000.0,311.0
3990,1.0,1.0,850.0,1929.0,99000.0,116.0
3991,5.0,3.0,2250.0,1952.0,2150000.0,956.0
3992,6.0,3.0,2772.0,1901.0,999999.0,361.0
3993,1.0,1.0,850.0,1929.0,99000.0,116.0
3995,1.0,1.0,850.0,1929.0,79000.0,93.0
3998,2.0,2.0,1314.0,1987.0,2750000.0,2093.0
3999,6.0,3.0,3600.0,1925.0,1080000.0,300.0
4000,3.0,2.0,2016.0,1989.0,637980.0,316.0
4001,1.0,1.0,850.0,1929.0,99000.0,116.0
4002,4.0,1.0,1248.0,1930.0,647000.0,518.0
4003,0.0,1.0,550.0,1964.0,530000.0,964.0
4004,4.0,3.0,1500.0,1920.0,659000.0,439.0
4005,1.0,1.0,850.0,1929.0,69000.0,81.0
4006,3.0,1.0,1750.0,1930.0,725000.0,414.0
4007,5.0,3.0,2250.0,1940.0,2150000.0,956.0
4011,8.0,5.0,3346.0,2017.0,1920000.0,574.0
4013,1.0,1.0,750.0,1965.0,679000.0,905.0
4014,2.0,3.0,2128.0,1952.0,1799900.0,846.0
4016,10.0,8.0,5200.0,2009.0,2180000.0,419.0
4017,7.0,3.0,2024.0,1930.0,1550000.0,766.0
4018,4.0,3.0,2778.0,1940.0,674999.0,243.0
4019,2.0,2.0,1108.0,1929.0,1495000.0,1349.0
4020,1.0,1.0,1050.0,1960.0,659000.0,628.0
4021,2.0,2.0,1288.0,2013.0,1949000.0,1513.0
4023,2.0,1.0,1056.0,1945.0,889000.0,842.0
4027,10.0,6.0,3000.0,1929.0,1600000.0,533.0
4029,3.0,2.0,1284.0,1990.0,690000.0,537.0
4035,2.0,2.0,1384.0,1952.0,980000.0,708.0
4037,1.0,1.0,738.0,1952.0,350000.0,474.0
4039,1.0,1.0,1092.0,1983.0,1995000.0,1827.0
4040,2.0,2.0,1958.0,1928.0,2995000.0,1530.0
4042,1.0,1.0,839.0,2014.0,2095000.0,2497.0
4046,3.0,1.0,2000.0,1965.0,529000.0,265.0
4047,3.0,2.0,1224.0,1935.0,589999.0,482.0
4049,3.0,1.0,1632.0,1920.0,699999.0,429.0
4051,0.0,1.0,370.0,1910.0,485000.0,1311.0
4052,2.0,2.0,1185.0,2020.0,1995000.0,1684.0
4053,2.0,2.0,792.0,1907.0,725000.0,915.0
4054,2.0,2.0,1159.0,2020.0,2050000.0,1769.0
4055,5.0,6.0,2550.0,1952.0,1188000.0,466.0
4056,2.0,1.0,1161.0,2007.0,1900000.0,1637.0
4061,4.0,2.0,1960.0,1940.0,1225000.0,625.0
4062,2.0,2.0,1144.0,1925.0,1175000.0,1027.0
4063,2.0,2.0,1440.0,1986.0,658000.0,457.0
4064,6.0,2.0,2260.0,1925.0,1999999.0,885.0
4066,3.0,2.0,1728.0,1945.0,939000.0,543.0
4067,2.0,2.0,1162.0,1985.0,529000.0,455.0
4068,2.0,2.0,1440.0,1986.0,658000.0,457.0
4070,4.0,4.0,2400.0,1931.0,799999.0,333.0
4071,0.0,1.0,370.0,1952.0,485000.0,1311.0
4073,2.0,1.0,953.0,1988.0,495000.0,519.0
4074,3.0,1.0,1600.0,1920.0,1200000.0,750.0
4077,0.0,2.0,3500.0,1929.0,1900000.0,543.0
4079,2.0,2.0,1144.0,1925.0,1175000.0,1027.0
4080,3.0,2.0,1336.0,1920.0,768000.0,575.0
4081,5.0,3.0,1800.0,1910.0,875000.0,486.0
4082,3.0,1.0,1000.0,1950.0,419000.0,419.0
4083,1.0,1.0,600.0,1933.0,599000.0,998.0
4084,5.0,2.0,2690.0,1950.0,2700000.0,1004.0
4087,1.0,1.0,621.0,1940.0,209000.0,337.0
4089,1.0,1.0,650.0,1935.0,309999.0,477.0
4091,5.0,4.0,3564.0,2017.0,6999000.0,1964.0
4093,10.0,5.0,3383.0,1901.0,1350000.0,399.0
4094,0.0,1.0,650.0,1963.0,199000.0,306.0
4095,2.0,2.0,1555.0,2019.0,4395000.0,2826.0
4096,2.0,2.0,1554.0,2019.0,4895000.0,3150.0
4098,2.0,2.0,1720.0,2019.0,5275000.0,3067.0
4100,2.0,2.0,1416.0,2019.0,3150000.0,2225.0
4101,3.0,2.0,1782.0,1935.0,929000.0,521.0
4102,2.0,2.0,1112.0,2001.0,1495000.0,1344.0
4109,1.0,1.0,702.0,1972.0,495000.0,705.0
4110,0.0,2.0,1136.0,1930.0,655000.0,577.0
4111,2.0,1.0,960.0,1920.0,610000.0,635.0
4112,1.0,1.0,876.0,1960.0,335000.0,382.0
4114,2.0,2.0,1274.0,1920.0,1989000.0,1561.0
4115,2.0,1.0,4581.0,1900.0,5600000.0,1222.0
4116,2.0,2.0,1003.0,2022.0,1048000.0,1045.0
4118,5.0,5.0,1976.0,2000.0,900000.0,455.0
4119,3.0,2.0,1435.0,1945.0,625000.0,436.0
4120,3.0,2.0,1840.0,1960.0,779000.0,423.0
4121,1.0,1.0,877.0,2008.0,635000.0,724.0
4124,2.0,1.0,1520.0,1925.0,758000.0,499.0
4126,3.0,2.0,1840.0,1960.0,779000.0,423.0
4129,1.0,1.0,668.0,2004.0,498000.0,746.0
4130,4.0,4.0,2777.0,2023.0,924000.0,333.0
4132,8.0,5.0,3600.0,1989.0,1400000.0,389.0
4133,1.0,1.0,750.0,1951.0,389000.0,519.0
4135,3.0,2.0,1384.0,1920.0,1250000.0,903.0
4137,3.0,1.0,1440.0,1930.0,1648888.0,1145.0
4138,4.0,3.0,1376.0,1950.0,1288000.0,936.0
4139,3.0,2.0,1344.0,1910.0,650000.0,484.0
4140,0.0,1.0,489.0,1986.0,459000.0,939.0
4142,2.0,3.0,1634.0,1925.0,919000.0,562.0
4143,3.0,1.0,1296.0,1960.0,699000.0,539.0
4144,2.0,2.0,1870.0,1987.0,569900.0,305.0
4145,5.0,3.0,1548.0,1920.0,1249000.0,807.0
4146,4.0,6.0,2604.0,1899.0,2649000.0,1017.0
4148,2.0,1.0,1251.0,1800.0,599900.0,480.0
4151,3.0,2.0,1248.0,1930.0,968000.0,776.0
4153,0.0,1.0,500.0,1929.0,965000.0,1930.0
4156,4.0,2.0,1380.0,1955.0,699999.0,507.0
4157,3.0,2.0,1155.0,1920.0,450000.0,390.0
4158,4.0,3.0,2438.0,1920.0,989999.0,406.0
4159,4.0,4.0,2664.0,2013.0,5995000.0,2250.0
4160,3.0,3.0,2211.0,2016.0,5449000.0,2464.0
4161,2.0,2.0,1185.0,1952.0,950000.0,802.0
4163,2.0,2.0,1168.0,2023.0,1385000.0,1186.0
4165,2.0,2.0,1300.0,1961.0,299999.0,231.0
4166,5.0,4.0,4427.0,1952.0,1900000.0,429.0
4169,2.0,2.0,1870.0,1987.0,569900.0,305.0
4170,4.0,1.0,1040.0,1955.0,749000.0,720.0
4173,6.0,2.0,3192.0,1910.0,1998000.0,626.0
4177,5.0,2.0,2500.0,1899.0,1700000.0,680.0
4178,8.0,4.0,3400.0,1915.0,1550000.0,456.0
4180,4.0,3.0,4500.0,1916.0,14950000.0,3322.0
4182,2.0,1.0,1500.0,1987.0,549000.0,366.0
