,style,street,city,zip_code,beds,full_baths,sqft,year_built,days_on_mls,list_price,price_per_sqft,year,month,day
3906,SINGLE_FAMILY,1045 E 29th St,Brooklyn,11210,5.0,2.0,1584.0,1925.0,52,1680000.0,1061.0,2023,11,15
3907,COOP,34-10  75th St,Jackson Heights,11372,2.0,1.0,900.0,1952.0,52,510000.0,567.0,2023,11,15
3908,COOP,460  Neptune Ave,Brooklyn,11224,1.0,1.0,750.0,1952.0,52,349000.0,465.0,2023,11,15
3909,SINGLE_FAMILY,768  Herkimer St,Brooklyn,11233,0.0,2.0,1890.0,1952.0,52,1449999.0,767.0,2023,11,15
3910,COOP,245-54  62nd Ave,Little Neck,11362,1.0,1.0,750.0,1963.0,52,220000.0,293.0,2023,11,15
3911,CONDOS,555 W 59th St,Manhattan,10019,3.0,3.0,2441.0,2007.0,52,5250000.0,2151.0,2023,11,15
3912,COOP,21  33rd St,Queens,11105,1.0,1.0,,1923.0,52,199000.0,,2023,11,15
3913,SINGLE_FAMILY,3246  Wickham Ave,Bronx,10469,5.0,3.0,2160.0,1970.0,52,799999.0,370.0,2023,11,15
3914,SINGLE_FAMILY,5012  4th Ave,Brooklyn,11220,6.0,3.0,3812.0,1931.0,52,1449000.0,380.0,2023,11,15
3915,MULTI_FAMILY,35-50  Crescent St,Astoria,11106,5.0,3.0,,1940.0,52,1500000.0,,2023,11,15
3916,SINGLE_FAMILY,125-15  Defoe St,Queens,11413,0.0,2.0,,1952.0,52,450000.0,,2023,11,15
3917,COOP,205-14  35 Ave,Bayside,11361,1.0,1.0,,1950.0,52,228000.0,,2023,11,15
3918,MULTI_FAMILY,679 E 240th St,Bronx,10470,7.0,4.0,3300.0,1925.0,52,950000.0,288.0,2023,11,15
3919,MULTI_FAMILY,88-14  204th St,Hollis,11423,5.0,3.0,,1920.0,52,1100000.0,,2023,11,15
3920,MULTI_FAMILY,143-35  22nd Rd,Whitestone,11357,6.0,2.0,,1965.0,52,1400000.0,,2023,11,15
3921,MULTI_FAMILY,150-22  Roosevelt Ave,Flushing,11354,8.0,5.0,3496.0,1970.0,52,2199000.0,629.0,2023,11,15
3922,MULTI_FAMILY,24-46  86th St,East Elmhurst,11369,4.0,2.0,,1950.0,52,899000.0,,2023,11,15
3923,MULTI_FAMILY,15-03  201st St,Bayside,11360,4.0,2.0,,1965.0,52,1088888.0,,2023,11,15
3924,TOWNHOMES,229  Cooper Family St,Brooklyn,11207,5.0,4.0,,1952.0,52,1400000.0,,2023,11,15
3925,CONDOS,721  Fifth Ave,New York,10022,2.0,2.0,,1983.0,52,2450000.0,,2023,11,15
3926,COOP,14430  Roosevelt Ave,Flushing,11354,0.0,1.0,,1958.0,52,279000.0,,2023,11,15
3927,COOP,120 E 36th St,New York,10016,1.0,1.0,,1955.0,52,750000.0,,2023,11,15
3928,APARTMENT,21-48  35th St,Astoria,11105,2.0,1.0,,1952.0,52,275000.0,,2023,11,15
3929,TOWNHOMES,229  Cooper Family St,Brooklyn,11207,5.0,4.0,2250.0,1952.0,52,1400000.0,622.0,2023,11,15
3930,COOP,3203  Nostrand Ave,Brooklyn,11229,1.0,1.0,750.0,1958.0,52,219000.0,292.0,2023,11,15
3931,COOP,344 W 72nd St,New York,10023,2.0,2.0,2286.0,1902.0,58,2995000.0,1310.0,2023,11,9
3932,CONDOS,172  Beach 101 St,Jamaica,11405,3.0,2.0,1322.0,2006.0,58,780000.0,590.0,2023,11,9
3933,COOP,271-10  Grand Central Pkwy,Floral Park,11005,1.0,1.0,1074.0,1975.0,58,325000.0,303.0,2023,11,9
3934,MULTI_FAMILY,64-40  138 St,Flushing,11367,8.0,3.0,3000.0,1945.0,58,1778888.0,593.0,2023,11,9
3935,MULTI_FAMILY,1319  Newkirk Ave,Brooklyn,11230,30.0,20.0,18400.0,1931.0,58,3500000.0,190.0,2023,11,9
3936,SINGLE_FAMILY,166-20  20th Ave,Flushing,11357,4.0,2.0,,1945.0,58,895000.0,,2023,11,9
3937,MULTI_FAMILY,202-02  109th Ave,Jamaica,11412,5.0,2.0,,1948.0,58,749000.0,,2023,11,9
3938,COOP,96  Schermerhorn St,Brooklyn,11201,2.0,1.0,1039.0,1928.0,58,1200000.0,1155.0,2023,11,9
3939,COOP,233 E 69th St,Manhattan,10021,1.0,1.0,,1959.0,58,700000.0,,2023,11,9
3940,COOP,155 E 49th St,New York,10017,0.0,1.0,,1924.0,58,300000.0,,2023,11,9
3941,MULTI_FAMILY,3708  Cypress Ave,Brooklyn,11224,4.0,3.0,2678.0,1952.0,58,1220000.0,456.0,2023,11,9
3942,CONDOS,50  Bayard St,New York,10013,0.0,1.0,500.0,1952.0,58,800000.0,1600.0,2023,11,9
3943,MULTI_FAMILY,130-22  Atlantic Ave,Richmond Hill,11418,7.0,5.0,3240.0,1989.0,58,1275000.0,394.0,2023,11,9
3944,COOP,110-20  71st Ave,Forest Hills,11375,0.0,1.0,471.0,1955.0,58,199999.0,425.0,2023,11,9
3945,MULTI_FAMILY,8759  123rd St,Richmond Hill,11418,4.0,2.0,1385.0,1920.0,58,815000.0,588.0,2023,11,9
3946,COOP,151-25  88th St,Howard Beach,11414,1.0,1.0,,1965.0,58,149000.0,,2023,11,9
3947,MULTI_FAMILY,2352  29th St,Astoria,11105,5.0,3.0,,1955.0,58,1600000.0,,2023,11,9
3948,MULTI_FAMILY,78-19  69th Ave,Middle Village,11379,5.0,3.0,1980.0,1930.0,58,949000.0,479.0,2023,11,9
3949,CONDOS,120  Bay 29th St,Brooklyn,11214,1.0,1.0,554.0,2010.0,58,518000.0,935.0,2023,11,9
3950,CONDOS,207 E 57th St,Manhattan,10022,3.0,3.0,1551.0,2005.0,58,2450000.0,1580.0,2023,11,9
3951,CONDOS,34  Crooke Ave,Brooklyn,11226,1.0,1.0,646.0,2007.0,58,625000.0,967.0,2023,11,9
3952,COOP,759  40th St,Brooklyn,11232,2.0,1.0,723.0,1931.0,58,449000.0,621.0,2023,11,9
3953,MULTI_FAMILY,101-45  103rd St,Ozone Park,11416,4.0,3.0,,1925.0,58,1075000.0,,2023,11,9
3954,MULTI_FAMILY,144-29  229th St,Laurelton,11413,6.0,3.0,,2005.0,58,1100000.0,,2023,11,9
3955,COOP,40 E 88th St,New York,10128,3.0,3.0,,1930.0,58,5500000.0,,2023,11,9
3956,SINGLE_FAMILY,225 E 36th St,New York,10016,0.0,1.0,,1965.0,58,435000.0,,2023,11,9
3957,MULTI_FAMILY,453  42nd St,Brooklyn,11232,16.0,8.0,,1914.0,58,1195000.0,,2023,11,9
3958,SINGLE_FAMILY,159  Lander Ave,Staten Island,10314,3.0,1.0,1050.0,1965.0,58,899000.0,856.0,2023,11,9
3959,SINGLE_FAMILY,2805 W 28th St,Brooklyn,11224,3.0,1.0,1344.0,1989.0,58,688000.0,512.0,2023,11,9
3960,MULTI_FAMILY,237-12  92nd Rd,Bellerose,11426,4.0,2.0,,1935.0,58,699000.0,,2023,11,9
3961,MULTI_FAMILY,216  Beach 31st St,Far Rockaway,11691,5.0,2.0,2248.0,1920.0,58,529000.0,235.0,2023,11,9
3962,MULTI_FAMILY,25-67  37 St,Astoria,11103,4.0,2.0,1980.0,1920.0,58,1549000.0,782.0,2023,11,9
3963,MULTI_FAMILY,486  Jerome St,Brooklyn,11207,9.0,3.0,,1930.0,58,1050000.0,,2023,11,9
3964,COOP,61-15  97th St,Rego Park,11374,1.0,1.0,713.0,1962.0,58,324888.0,456.0,2023,11,9
3965,MULTI_FAMILY,768  Herkimer St,Bedford Stuyvesant,11233,5.0,3.0,,1901.0,58,1449999.0,,2023,11,9
3966,SINGLE_FAMILY,2155  Mapes Ave,Bronx,10460,3.0,1.0,1320.0,1985.0,58,599999.0,455.0,2023,11,9
3967,CONDOS,11  Vestry St,New York,10013,4.0,3.0,3300.0,1890.0,58,9800000.0,2970.0,2023,11,9
3968,COOP,318 W 36th St,New York,10018,1.0,1.0,,1920.0,58,299000.0,,2023,11,9
3969,CONDOS,199  Conover St,Brooklyn,11231,2.0,2.0,1320.0,2022.0,58,1750000.0,1326.0,2023,11,9
3970,CONDOS,1  Central /08 Park,New York,10019,4.0,4.0,6084.0,1907.0,58,33000000.0,5424.0,2023,11,9
3971,COOP,420 E 55th St,New York,10022,1.0,1.0,846.0,1956.0,58,749000.0,885.0,2023,11,9
3972,CONDOS,199  Prince St,New York,10012,3.0,1.0,,1906.0,58,1750000.0,,2023,11,9
3973,COOP,50  Sutton Pl,New York,10022,1.0,1.0,1000.0,1956.0,58,699000.0,699.0,2023,11,9
3974,CONDOS,236  17th St,Brooklyn,11215,1.0,1.0,648.0,2017.0,58,899000.0,1387.0,2023,11,9
3975,COOP,615 W 113th St,New York,10025,1.0,1.0,,1907.0,58,500000.0,,2023,11,9
3976,COOP,146 W 74th St,New York,10023,3.0,2.0,1410.0,1910.0,58,3650000.0,2589.0,2023,11,9
3977,COOP,2260  Benson Ave,Brooklyn,11214,2.0,1.0,1250.0,1956.0,58,575000.0,460.0,2023,11,9
3978,COOP,599 E 7th St,Brooklyn,11218,1.0,1.0,800.0,1961.0,58,445000.0,556.0,2023,11,9
3979,COOP,1165  Park Ave,New York,10128,3.0,3.0,3000.0,1926.0,58,4150000.0,1383.0,2023,11,9
3980,CONDOS,70  Washington St,Brooklyn,11201,2.0,3.0,2450.0,1915.0,58,2495000.0,1018.0,2023,11,9
3981,SINGLE_FAMILY,474  Sterling Pl,Brooklyn,11238,3.0,1.0,,1952.0,58,2975000.0,,2023,11,9
3982,COOP,11  Fifth Ave,New York,10003,2.0,2.0,1350.0,1955.0,58,2975000.0,2204.0,2023,11,9
3983,CONDOS,9917  Shore Rd,Brooklyn,11209,3.0,1.0,1702.0,2006.0,58,1398000.0,821.0,2023,11,9
3984,COOP,200  Central Park,Manhattan,10019,0.0,1.0,650.0,1963.0,58,2350000.0,3615.0,2023,11,9
3985,CONDOS,7  Lexington Ave,Manhattan,10010,1.0,1.0,900.0,1951.0,58,1495000.0,1661.0,2023,11,9
3986,COOP,332 E 77th St,New York,10075,0.0,1.0,400.0,1910.0,58,430000.0,1075.0,2023,11,9
3987,CONDOS,50  West St,New York,10006,1.0,2.0,1167.0,2016.0,58,1795000.0,1538.0,2023,11,9
3988,CONDOS,215 E 81st St,New York,10028,1.0,1.0,758.0,1974.0,58,785000.0,1036.0,2023,11,9
3989,COOP,12  Edgewater Park,Bronx,10465,2.0,1.0,800.0,1952.0,58,249000.0,311.0,2023,11,9
3990,COOP,1177  Anderson Ave,Bronx,10452,1.0,1.0,850.0,1929.0,58,99000.0,116.0,2023,11,9
3991,SINGLE_FAMILY,76-27  175th St,Fresh Meadows,11366,5.0,3.0,2250.0,1952.0,58,2150000.0,956.0,2023,11,9
3992,MULTI_FAMILY,743  Hendrix St,Brooklyn,11207,6.0,3.0,2772.0,1901.0,58,999999.0,361.0,2023,11,9
3993,COOP,1177  Anderson Ave,Bronx,10452,1.0,1.0,850.0,1929.0,58,99000.0,116.0,2023,11,9
3994,SINGLE_FAMILY,36-34  Clearview Expy,Bayside,11361,4.0,2.0,,1950.0,58,899000.0,,2023,11,9
3995,COOP,1177  Anderson Ave,Bronx,10452,1.0,1.0,850.0,1929.0,58,79000.0,93.0,2023,11,9
3996,MULTI_FAMILY,47-42  98th Pl,Corona,11368,4.0,2.0,,1925.0,58,1138888.0,,2023,11,9
3997,MULTI_FAMILY,743  Hendrix St,Brooklyn,11207,6.0,3.0,,1901.0,58,999999.0,,2023,11,9
3998,CONDOS,200 E 89th St,Manhattan,10128,2.0,2.0,1314.0,1987.0,58,2750000.0,2093.0,2023,11,9
3999,SINGLE_FAMILY,47  Wheeler Ave,Staten Island,10314,6.0,3.0,3600.0,1925.0,58,1080000.0,300.0,2023,11,9
4000,TOWNHOMES,16  Francine Ln,Staten Island,10314,3.0,2.0,2016.0,1989.0,58,637980.0,316.0,2023,11,9
4001,COOP,1177  Anderson Ave,Bronx,10452,1.0,1.0,850.0,1929.0,58,99000.0,116.0,2023,11,9
4002,SINGLE_FAMILY,13  Ebony Ct,Brooklyn,11229,4.0,1.0,1248.0,1930.0,58,647000.0,518.0,2023,11,9
4003,COOP,305 E 24th St,New York,10010,0.0,1.0,550.0,1964.0,58,530000.0,964.0,2023,11,9
4004,SINGLE_FAMILY,2935  Baisley Ave,Bronx,10461,4.0,3.0,1500.0,1920.0,58,659000.0,439.0,2023,11,9
4005,COOP,1185  Anderson Ave,Bronx,10452,1.0,1.0,850.0,1929.0,58,69000.0,81.0,2023,11,9
4006,SINGLE_FAMILY,89-15  Gettysburg St,Bellerose,11426,3.0,1.0,1750.0,1930.0,58,725000.0,414.0,2023,11,9
4007,SINGLE_FAMILY,76-27  175th St,Fresh Meadows,11366,5.0,3.0,2250.0,1940.0,58,2150000.0,956.0,2023,11,9
4008,COOP,21-77  33rd St,Astoria,11105,3.0,1.0,,1923.0,58,398000.0,,2023,11,9
4009,MULTI_FAMILY,725  Quincy St,Bedford Stuyvesant,11221,7.0,3.0,,1899.0,58,1799999.0,,2023,11,9
4010,COOP,10-34  166th St,Beechhurst,11357,1.0,1.0,,1953.0,58,320888.0,,2023,11,9
4011,MULTI_FAMILY,67-26  48th Ave,Woodside,11377,8.0,5.0,3346.0,2017.0,58,1920000.0,574.0,2023,11,9
4012,MULTI_FAMILY,30-01  34th Ave,Astoria,11106,4.0,3.0,,1910.0,58,1250000.0,,2023,11,9
4013,COOP,235 W 70th St,New York,10023,1.0,1.0,750.0,1965.0,58,679000.0,905.0,2023,11,9
4014,MULTI_FAMILY,1772  68th St,Brooklyn,11204,2.0,3.0,2128.0,1952.0,58,1799900.0,846.0,2023,11,9
4015,SINGLE_FAMILY,64-58  Bell Blvd,Bayside,11364,3.0,1.0,,1950.0,58,999000.0,,2023,11,9
4016,MULTI_FAMILY,35-42  98th St,Flushing,11368,10.0,8.0,5200.0,2009.0,58,2180000.0,419.0,2023,11,9
4017,MULTI_FAMILY,6741  Colonial Rd,Brooklyn,11220,7.0,3.0,2024.0,1930.0,58,1550000.0,766.0,2023,11,9
4018,MULTI_FAMILY,69-31  DE Costa Ave,Arverne,11692,4.0,3.0,2778.0,1940.0,58,674999.0,243.0,2023,11,9
4019,CONDOS,467  Central Park,Manhattan,10025,2.0,2.0,1108.0,1929.0,58,1495000.0,1349.0,2023,11,9
4020,COOP,35  Seacoast Ter,Brooklyn,11235,1.0,1.0,1050.0,1960.0,58,659000.0,628.0,2023,11,9
4021,CONDOS,277 E 7th St,New York,10009,2.0,2.0,1288.0,2013.0,58,1949000.0,1513.0,2023,11,9
4022,COOP,110-50  71 Rd,Forest Hills,11375,1.0,1.0,,1957.0,58,399000.0,,2023,11,9
4023,TOWNHOMES,102-57  62nd Dr,Forest Hills,11375,2.0,1.0,1056.0,1945.0,58,889000.0,842.0,2023,11,9
4024,SINGLE_FAMILY,377  Wyona St,Brooklyn,11207,3.0,1.0,,1990.0,58,599000.0,,2023,11,9
4025,MULTI_FAMILY,929  Rogers Ave,Brooklyn,11226,3.0,2.0,,1899.0,58,998500.0,,2023,11,9
4026,COOP,180 W 58th St,Manhattan,10019,2.0,2.0,,1909.0,58,1900000.0,,2023,11,9
4027,MULTI_FAMILY,241  Beach 118th St,Rockaway Park,11694,10.0,6.0,3000.0,1929.0,58,1600000.0,533.0,2023,11,9
4028,CONDOS,333 E 45th St,Manhattan,10017,1.0,1.0,,1977.0,58,699000.0,,2023,11,9
4029,SINGLE_FAMILY,112  Pearsall St,Staten Island,10305,3.0,2.0,1284.0,1990.0,58,690000.0,537.0,2023,11,9
4030,COOP,150-11  72 Rd,Kew Gardens Hills,11367,2.0,1.0,,1958.0,58,358000.0,,2023,11,9
4031,SINGLE_FAMILY,52 W 18th Rd,Broad Channel,11693,3.0,1.0,,1930.0,58,750000.0,,2023,11,9
4032,COOP,77  Bleecker St,Manhattan,10012,1.0,2.0,,1930.0,58,999000.0,,2023,11,9
4033,CONDOS,721  Fifth Ave,New York,10022,1.0,1.0,,1983.0,58,1995000.0,,2023,11,9
4034,CONDOS,327  Central Park,New York,10025,2.0,2.0,,1928.0,58,2995000.0,,2023,11,9
4035,CONDOS,268  Bay Ridge Ave,Brooklyn,11220,2.0,2.0,1384.0,1952.0,58,980000.0,708.0,2023,11,9
4036,MULTI_FAMILY,106-35  160th St,Jamaica,11433,5.0,2.0,,1910.0,58,899000.0,,2023,11,9
4037,CONDOS,11  Windham Loop,Staten Island,10314,1.0,1.0,738.0,1952.0,58,350000.0,474.0,2023,11,9
4038,COOP,56  Jane St,New York,10014,1.0,1.0,,1911.0,58,899000.0,,2023,11,9
